01,03900401,VA MEDICAL CENTER - BEDFORD,000555311,19-MAR-11,557401,40
01,03900401,VA MEDICAL CENTER - BEDFORD,000555882,17-MAR-11,557404,40
01,03900401,VA MEDICAL CENTER - BEDFORD,000555883,17-MAR-11,557405,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000553665,14-MAR-11,557508,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000555884,17-MAR-11,557509,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000555885,17-MAR-11,557592,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000558606,22-MAR-11,557594,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000555886,17-MAR-11,557714,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000555887,17-MAR-11,557719,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000555888,17-MAR-11,557722,40
01,03900401,VA MEDICAL CENTER - BEDFORD,000555889,17-MAR-11,557723,40
01,03900401,VA MEDICAL CENTER - BEDFORD,000560310,24-MAR-11,557725,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000555083,16-MAR-11,557729,65
01,03900401,VA MEDICAL CENTER - BEDFORD,000555890,17-MAR-11,557730,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000555891,17-MAR-11,557779,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000555084,16-MAR-11,557781,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000555892,17-MAR-11,557785,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000555085,16-MAR-11,557786,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000555893,17-MAR-11,557788,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000555894,17-MAR-11,557969,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000555895,17-MAR-11,557972,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000560933,25-MAR-11,557987,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000555086,16-MAR-11,558217,0
01,03900401,VA MEDICAL CENTER - BEDFORD,000553666,14-MAR-11,558296,0
01,03900401,VA MEDICAL CENTER - BEDFORD,000555087,16-MAR-11,558332,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000557808,21-MAR-11,558333,40
01,03900401,VA MEDICAL CENTER - BEDFORD,000557809,21-MAR-11,558335,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000557810,21-MAR-11,558344,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000555317,19-MAR-11,558345,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000555088,16-MAR-11,558357,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000557811,21-MAR-11,558669,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000560311,24-MAR-11,558685,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000556786,18-MAR-11,558692,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000557812,21-MAR-11,558743,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000557813,21-MAR-11,558825,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000560312,24-MAR-11,558844,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000557814,21-MAR-11,558846,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000555896,17-MAR-11,558879,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000557815,21-MAR-11,558883,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000555897,17-MAR-11,558887,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000557816,21-MAR-11,558888,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000557817,21-MAR-11,558903,40
01,03900401,VA MEDICAL CENTER - BEDFORD,000557818,21-MAR-11,558908,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000557819,21-MAR-11,558953,40
01,03900401,VA MEDICAL CENTER - BEDFORD,000558607,22-MAR-11,559036,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000558608,22-MAR-11,559073,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000557820,21-MAR-11,559074,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000556787,18-MAR-11,559078,40
01,03900401,VA MEDICAL CENTER - BEDFORD,000554444,15-MAR-11,559079,0
01,03900401,VA MEDICAL CENTER - BEDFORD,000560934,25-MAR-11,559088,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000557821,21-MAR-11,559105,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000557822,21-MAR-11,559128,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000556788,18-MAR-11,559468,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000560935,25-MAR-11,559472,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000555318,19-MAR-11,559476,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000560936,25-MAR-11,559484,55
01,03900401,VA MEDICAL CENTER - BEDFORD,000556789,18-MAR-11,559487,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000556790,18-MAR-11,559490,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000555319,19-MAR-11,559495,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000555320,19-MAR-11,559520,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000555322,19-MAR-11,559525,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000555326,19-MAR-11,559530,40
01,03900401,VA MEDICAL CENTER - BEDFORD,000556791,18-MAR-11,559535,40
01,03900401,VA MEDICAL CENTER - BEDFORD,000556792,18-MAR-11,559536,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000555329,19-MAR-11,559538,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000559375,23-MAR-11,559539,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000556793,18-MAR-11,559540,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000556794,18-MAR-11,559544,40
01,03900401,VA MEDICAL CENTER - BEDFORD,000559376,23-MAR-11,559555,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000556795,18-MAR-11,559565,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000556796,18-MAR-11,559569,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000555898,17-MAR-11,559571,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000555330,19-MAR-11,559588,40
01,03900401,VA MEDICAL CENTER - BEDFORD,000555336,19-MAR-11,559594,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000555339,19-MAR-11,559600,40
01,03900401,VA MEDICAL CENTER - BEDFORD,000556797,18-MAR-11,559604,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000555341,19-MAR-11,559896,40
01,03900401,VA MEDICAL CENTER - BEDFORD,000557823,21-MAR-11,559970,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000555342,19-MAR-11,559975,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000560313,24-MAR-11,560021,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000558609,22-MAR-11,560056,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000558610,22-MAR-11,560072,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000556798,18-MAR-11,560206,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000555343,19-MAR-11,560228,40
01,03900401,VA MEDICAL CENTER - BEDFORD,000557824,21-MAR-11,560253,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000555345,19-MAR-11,560264,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000556799,18-MAR-11,560273,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000558611,22-MAR-11,560276,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000559377,23-MAR-11,560303,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000557825,21-MAR-11,560305,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000555346,19-MAR-11,560307,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000559378,23-MAR-11,560313,55
01,03900401,VA MEDICAL CENTER - BEDFORD,000555349,19-MAR-11,560319,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000555351,19-MAR-11,560323,40
01,03900401,VA MEDICAL CENTER - BEDFORD,000555899,17-MAR-11,560837,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000556800,18-MAR-11,561171,0
01,03900401,VA MEDICAL CENTER - BEDFORD,000560937,25-MAR-11,562035,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000557826,21-MAR-11,562076,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000560938,25-MAR-11,562594,30
01,03900401,VA MEDICAL CENTER - BEDFORD,,28-MAR-11,562601,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000559379,23-MAR-11,562602,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000560314,24-MAR-11,562636,30
01,03900401,VA MEDICAL CENTER - BEDFORD,,28-MAR-11,562665,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000558612,22-MAR-11,562671,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000558613,22-MAR-11,563013,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000560939,25-MAR-11,563571,55
01,03900401,VA MEDICAL CENTER - BEDFORD,000559380,23-MAR-11,563921,30
01,03900401,VA MEDICAL CENTER - BEDFORD,000560940,25-MAR-11,564248,30
01,03900401,VA MEDICAL CENTER - BEDFORD,,28-MAR-11,565736,30
01,03900402,VA MEDICAL CENTER - NEWINGTON,000549215,04-MAR-11,539292,55
01,03900402,VA MEDICAL CENTER - NEWINGTON,000548643,03-MAR-11,541937,65
01,03900402,VA MEDICAL CENTER - NEWINGTON,000556801,18-MAR-11,543103,55
01,03900402,VA MEDICAL CENTER - NEWINGTON,000552872,11-MAR-11,543967,160
01,03900402,VA MEDICAL CENTER - NEWINGTON,000548644,03-MAR-11,544480,160
01,03900402,VA MEDICAL CENTER - NEWINGTON,000549216,04-MAR-11,545050,55
01,03900402,VA MEDICAL CENTER - NEWINGTON,000548112,02-MAR-11,545641,135
01,03900402,VA MEDICAL CENTER - NEWINGTON,000552873,11-MAR-11,545645,40
01,03900402,VA MEDICAL CENTER - NEWINGTON,000550276,07-MAR-11,545673,30
01,03900402,VA MEDICAL CENTER - NEWINGTON,000547175,01-MAR-11,545738,30
01,03900402,VA MEDICAL CENTER - NEWINGTON,000553667,14-MAR-11,546736,160
01,03900402,VA MEDICAL CENTER - NEWINGTON,000547176,01-MAR-11,546738,170
01,03900402,VA MEDICAL CENTER - NEWINGTON,000548113,02-MAR-11,546746,120
01,03900402,VA MEDICAL CENTER - NEWINGTON,000548645,03-MAR-11,546809,40
01,03900402,VA MEDICAL CENTER - NEWINGTON,000547177,01-MAR-11,546829,107
01,03900402,VA MEDICAL CENTER - NEWINGTON,000547178,01-MAR-11,546937,90
01,03900402,VA MEDICAL CENTER - NEWINGTON,000550277,07-MAR-11,547058,113
01,03900402,VA MEDICAL CENTER - NEWINGTON,000547179,01-MAR-11,547060,135
01,03900402,VA MEDICAL CENTER - NEWINGTON,000551010,08-MAR-11,547114,55
01,03900402,VA MEDICAL CENTER - NEWINGTON,000547180,01-MAR-11,547119,55
01,03900402,VA MEDICAL CENTER - NEWINGTON,000547181,01-MAR-11,547159,107
01,03900402,VA MEDICAL CENTER - NEWINGTON,000551011,08-MAR-11,547293,55
01,03900402,VA MEDICAL CENTER - NEWINGTON,000548114,02-MAR-11,547303,30
01,03900402,VA MEDICAL CENTER - NEWINGTON,000547182,01-MAR-11,547509,65
01,03900402,VA MEDICAL CENTER - NEWINGTON,000548646,03-MAR-11,547830,65
01,03900402,VA MEDICAL CENTER - NEWINGTON,000547183,01-MAR-11,547832,40
01,03900402,VA MEDICAL CENTER - NEWINGTON,000547184,01-MAR-11,547894,160
01,03900402,VA MEDICAL CENTER - NEWINGTON,000549217,04-MAR-11,547931,75
01,03900402,VA MEDICAL CENTER - NEWINGTON,000547185,01-MAR-11,547941,132
01,03900402,VA MEDICAL CENTER - NEWINGTON,000549218,04-MAR-11,548023,30
01,03900402,VA MEDICAL CENTER - NEWINGTON,000547186,01-MAR-11,548055,55
01,03900402,VA MEDICAL CENTER - NEWINGTON,000547187,01-MAR-11,548206,55
01,03900402,VA MEDICAL CENTER - NEWINGTON,000547188,01-MAR-11,548262,107
01,03900402,VA MEDICAL CENTER - NEWINGTON,000548647,03-MAR-11,548993,135
01,03900402,VA MEDICAL CENTER - NEWINGTON,000549219,04-MAR-11,548998,135
01,03900402,VA MEDICAL CENTER - NEWINGTON,000548115,02-MAR-11,548999,135
01,03900402,VA MEDICAL CENTER - NEWINGTON,000547189,01-MAR-11,549000,135
01,03900402,VA MEDICAL CENTER - NEWINGTON,000548116,02-MAR-11,549001,30
01,03900402,VA MEDICAL CENTER - NEWINGTON,000547190,01-MAR-11,549002,30
01,03900402,VA MEDICAL CENTER - NEWINGTON,000547191,01-MAR-11,549003,30
01,03900402,VA MEDICAL CENTER - NEWINGTON,000547192,01-MAR-11,549010,135
01,03900402,VA MEDICAL CENTER - NEWINGTON,000547193,01-MAR-11,549016,40
01,03900402,VA MEDICAL CENTER - NEWINGTON,000550278,07-MAR-11,549017,40
01,03900402,VA MEDICAL CENTER - NEWINGTON,000547194,01-MAR-11,549020,40
01,03900402,VA MEDICAL CENTER - NEWINGTON,000547195,01-MAR-11,549024,40
01,03900402,VA MEDICAL CENTER - NEWINGTON,000552874,11-MAR-11,549030,135
01,03900402,VA MEDICAL CENTER - NEWINGTON,000547196,01-MAR-11,549033,30
01,03900402,VA MEDICAL CENTER - NEWINGTON,000547197,01-MAR-11,549035,30
01,03900402,VA MEDICAL CENTER - NEWINGTON,000547198,01-MAR-11,549051,30
01,03900402,VA MEDICAL CENTER - NEWINGTON,000548117,02-MAR-11,549096,30
01,03900402,VA MEDICAL CENTER - NEWINGTON,000547199,01-MAR-11,549101,107
01,03900402,VA MEDICAL CENTER - NEWINGTON,000548648,03-MAR-11,549117,135
01,03900402,VA MEDICAL CENTER - NEWINGTON,000548118,02-MAR-11,549121,55
01,03900402,VA MEDICAL CENTER - NEWINGTON,000548119,02-MAR-11,549126,135
01,03900402,VA MEDICAL CENTER - NEWINGTON,000547200,01-MAR-11,549133,135
01,03900402,VA MEDICAL CENTER - NEWINGTON,000548649,03-MAR-11,549138,135
01,03900402,VA MEDICAL CENTER - NEWINGTON,000548650,03-MAR-11,549143,135
01,03900402,VA MEDICAL CENTER - NEWINGTON,000547201,01-MAR-11,549156,107
01,03900402,VA MEDICAL CENTER - NEWINGTON,000548651,03-MAR-11,549157,65
01,03900402,VA MEDICAL CENTER - NEWINGTON,000551012,08-MAR-11,549158,132
01,03900402,VA MEDICAL CENTER - NEWINGTON,000548120,02-MAR-11,549278,30
01,03900402,VA MEDICAL CENTER - NEWINGTON,000547202,01-MAR-11,549316,90
01,03900402,VA MEDICAL CENTER - NEWINGTON,000551013,08-MAR-11,549349,147.5
01,03900402,VA MEDICAL CENTER - NEWINGTON,000547203,01-MAR-11,549355,160
01,03900402,VA MEDICAL CENTER - NEWINGTON,000549220,04-MAR-11,549357,65
01,03900402,VA MEDICAL CENTER - NEWINGTON,000547204,01-MAR-11,549362,160
01,03900402,VA MEDICAL CENTER - NEWINGTON,000548121,02-MAR-11,549371,107
01,03900402,VA MEDICAL CENTER - NEWINGTON,000554445,15-MAR-11,549386,65
01,03900402,VA MEDICAL CENTER - NEWINGTON,000551014,08-MAR-11,549395,55
01,03900402,VA MEDICAL CENTER - NEWINGTON,000547205,01-MAR-11,549397,30
01,03900402,VA MEDICAL CENTER - NEWINGTON,000548122,02-MAR-11,549400,160
01,03900402,VA MEDICAL CENTER - NEWINGTON,000549221,04-MAR-11,549404,90
01,03900402,VA MEDICAL CENTER - NEWINGTON,000547206,01-MAR-11,549405,107
01,03900402,VA MEDICAL CENTER - NEWINGTON,000548123,02-MAR-11,549407,88
01,03900402,VA MEDICAL CENTER - NEWINGTON,000551015,08-MAR-11,549410,107
01,03900402,VA MEDICAL CENTER - NEWINGTON,000551016,08-MAR-11,549417,55
01,03900402,VA MEDICAL CENTER - NEWINGTON,000544680,05-MAR-11,549438,30
01,03900402,VA MEDICAL CENTER - NEWINGTON,000548652,03-MAR-11,549445,30
01,03900402,VA MEDICAL CENTER - NEWINGTON,000547207,01-MAR-11,549447,30
01,03900402,VA MEDICAL CENTER - NEWINGTON,000548124,02-MAR-11,549449,30
01,03900402,VA MEDICAL CENTER - NEWINGTON,000547208,01-MAR-11,549456,120
01,03900402,VA MEDICAL CENTER - NEWINGTON,000547209,01-MAR-11,549463,30
01,03900402,VA MEDICAL CENTER - NEWINGTON,000548125,02-MAR-11,549467,40
01,03900402,VA MEDICAL CENTER - NEWINGTON,000548126,02-MAR-11,549487,30
01,03900402,VA MEDICAL CENTER - NEWINGTON,000548653,03-MAR-11,549503,40
01,03900402,VA MEDICAL CENTER - NEWINGTON,000547210,01-MAR-11,549510,107
01,03900402,VA MEDICAL CENTER - NEWINGTON,000554446,15-MAR-11,549520,115
01,03900402,VA MEDICAL CENTER - NEWINGTON,000547211,01-MAR-11,549530,30
01,03900402,VA MEDICAL CENTER - NEWINGTON,000548654,03-MAR-11,549541,55
01,03900402,VA MEDICAL CENTER - NEWINGTON,000555089,16-MAR-11,549552,160
01,03900402,VA MEDICAL CENTER - NEWINGTON,000548127,02-MAR-11,549565,30
01,03900402,VA MEDICAL CENTER - NEWINGTON,000548128,02-MAR-11,549568,135
01,03900402,VA MEDICAL CENTER - NEWINGTON,000548129,02-MAR-11,549594,30
01,03900402,VA MEDICAL CENTER - NEWINGTON,000547212,01-MAR-11,549744,30
01,03900402,VA MEDICAL CENTER - NEWINGTON,000548130,02-MAR-11,549755,30
01,03900402,VA MEDICAL CENTER - NEWINGTON,000547213,01-MAR-11,549772,107
01,03900402,VA MEDICAL CENTER - NEWINGTON,000552381,10-MAR-11,549804,55
01,03900402,VA MEDICAL CENTER - NEWINGTON,000548655,03-MAR-11,549806,30
01,03900402,VA MEDICAL CENTER - NEWINGTON,000549222,04-MAR-11,550278,55
01,03900402,VA MEDICAL CENTER - NEWINGTON,000549223,04-MAR-11,550397,30
01,03900402,VA MEDICAL CENTER - NEWINGTON,000549224,04-MAR-11,550406,30
01,03900402,VA MEDICAL CENTER - NEWINGTON,000549225,04-MAR-11,550410,30
01,03900402,VA MEDICAL CENTER - NEWINGTON,000548656,03-MAR-11,550419,135
01,03900402,VA MEDICAL CENTER - NEWINGTON,000548657,03-MAR-11,550451,135
01,03900402,VA MEDICAL CENTER - NEWINGTON,000548131,02-MAR-11,550455,40
01,03900402,VA MEDICAL CENTER - NEWINGTON,000547214,01-MAR-11,550490,30
01,03900402,VA MEDICAL CENTER - NEWINGTON,000548658,03-MAR-11,550496,107
01,03900402,VA MEDICAL CENTER - NEWINGTON,000548659,03-MAR-11,550504,160
01,03900402,VA MEDICAL CENTER - NEWINGTON,000548660,03-MAR-11,550506,90
01,03900402,VA MEDICAL CENTER - NEWINGTON,000548661,03-MAR-11,550507,30
01,03900402,VA MEDICAL CENTER - NEWINGTON,000548662,03-MAR-11,550522,135
01,03900402,VA MEDICAL CENTER - NEWINGTON,000548663,03-MAR-11,550523,135
01,03900402,VA MEDICAL CENTER - NEWINGTON,000551697,09-MAR-11,550692,40
01,03900402,VA MEDICAL CENTER - NEWINGTON,000550279,07-MAR-11,550723,65
01,03900402,VA MEDICAL CENTER - NEWINGTON,000548132,02-MAR-11,550729,30
01,03900402,VA MEDICAL CENTER - NEWINGTON,000548664,03-MAR-11,550731,30
